NodeLeftSchemaName,NodeLeftTableName,NodeLeftName,NodeLeftDataType,NodeRightSchemaName,NodeRightTableName,NodeRightName,NodeRightDataType,BERT_BASE,FUZZY_MATCH,SYN_AND_SEM_MATCH
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardianaddress,String,0.5140,17.0,0.6728
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,user,String,0.6381,0.0,0.5500
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,vfc,String,0.6349,0.0,0.6088
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardiansname,String,0.5892,17.0,0.6446
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,ethnicity,String,0.5923,33.0,0.6361
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,cmsportal_login,String,0.5777,17.0,0.7130
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardiancity,String,0.5267,33.0,0.6125
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.5668,33.0,0.5968
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,hipaa_voice,String,0.6321,17.0,0.6402
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.4994,33.0,0.7230
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,drivers_license,String,0.4236,17.0,0.5017
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,eSeptal,Double,0.6294,33.0,0.5658
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,family_size,Long,0.6314,17.0,0.6262
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,industry,String,0.6402,33.0,0.5354
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,reinjury_id,Long,0.4707,33.0,0.6308
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,phone_biz,Long,0.5126,33.0,0.5145
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,status,String,0.6481,17.0,0.6048
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardiancountry,String,0.5087,17.0,0.5209
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.4909,17.0,0.4799
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,external_id,String,0.5591,17.0,0.5138
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,allow_health_info_ex,String,0.4111,33.0,0.5426
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,publicity_code,String,0.4647,33.0,0.3883
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientLanguage,String,0.4591,33.0,0.7226
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,LVEF,Double,0.6303,0.0,0.4770
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,EncounterDate,Date,0.5730,33.0,0.6111
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,erx_source,Long,0.5619,17.0,0.5507
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.4852,25.0,0.5779
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,0.4562,17.0,0.6530
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.5370,17.0,0.5647
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.4144,33.0,0.7326
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,prot_indi_effdate,String,0.5263,33.0,0.6078
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,providerID,Long,0.5434,17.0,0.5587
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,hipaa_notice,String,0.6146,17.0,0.6452
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientRace,String,0.4806,33.0,0.7243
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,squad,String,0.6469,0.0,0.5864
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,hipaa_allowmail,String,0.5407,33.0,0.6112
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,uuid,String,0.6062,25.0,0.4498
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,title,String,0.6384,40.0,0.5453
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,severity_al,String,0.6259,50.0,0.5647
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,referrerID,String,0.5516,17.0,0.6234
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,completed_ad,String,0.5328,17.0,0.5296
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.4852,25.0,0.5779
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,pid,Long,0.5960,33.0,0.5046
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,date,DateTime,0.4852,25.0,0.5779
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.3794,33.0,0.7184
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,street,String,0.5509,33.0,0.5110
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,extrainfo,String,0.5858,17.0,0.4972
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,injury_type,String,0.5584,17.0,0.6396
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext6,String,0.4152,33.0,0.5761
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext7,String,0.4567,33.0,0.5773
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext8,String,0.4761,33.0,0.5887
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext2,String,0.5024,33.0,0.4853
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.5164,17.0,0.5600
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext3,String,0.4948,33.0,0.5620
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext4,String,0.5405,33.0,0.5589
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,Age,Long,0.7448,33.0,0.6800
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext5,String,0.4201,33.0,0.5767
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,phone_cell,Long,0.5369,17.0,0.5072
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,uuid,String,0.6062,25.0,0.4498
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,usertext1,String,0.5493,33.0,0.5086
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,homeless,String,0.5144,17.0,0.5952
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,TRV,Double,0.6415,0.0,0.5281
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,genericval2,String,0.5227,33.0,0.5097
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,genericval1,String,0.5374,33.0,0.5297
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,0.4994,33.0,0.7230
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,country_code,String,0.5039,17.0,0.5672
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,BNP,Double,0.6457,0.0,0.5417
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,0.5112,33.0,0.5772
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,external_allergyid,String,0.4758,33.0,0.5243
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.5370,17.0,0.5864
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientName,String,0.4596,33.0,0.7210
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,occurence,Long,0.6196,17.0,0.5125
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,allow_imm_info_share,String,0.4085,33.0,0.6000
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,pharmacy_id,Long,0.4166,17.0,0.5448
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,email_direct,String,0.4116,33.0,0.5807
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,country,String,0.5966,17.0,0.5629
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,LongitudinalStrain,Double,0.6296,33.0,0.5981
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,monthly_income,Long,0.4900,17.0,0.6290
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.5041,33.0,0.5061
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.5726,33.0,0.5928
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,date,DateTime,0.4852,25.0,0.5779
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientId,String,0.4994,33.0,0.7139
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardiansex,String,0.6045,17.0,0.5683
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,PatientMRNNo,Long,0.5252,33.0,0.2456
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,userlist7,String,0.4400,33.0,0.5885
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,userlist4,String,0.5354,33.0,0.5244
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,userlist3,String,0.4768,33.0,0.5866
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,userlist6,String,0.4100,33.0,0.5811
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,userlist5,String,0.4043,33.0,0.5762
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,occupation,String,0.6940,17.0,0.5305
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,userlist2,String,0.4779,33.0,0.5681
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,religion,String,0.5006,50.0,0.6247
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,userlist1,String,0.5282,33.0,0.5351
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,begdate,Date,0.5771,50.0,0.6092
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.5554,17.0,0.5530
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardianpostalcode,Long,0.4736,17.0,0.5479
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,injury_grade,String,0.5335,17.0,0.6486
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,care_team_provider,String,0.5460,17.0,0.4691
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Profile,Cdi,gender,String,0.6105,17.0,0.5471
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,list_option_id,String,0.5652,17.0,0.5768
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,allow_imm_reg_use,String,0.5116,33.0,0.5444
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,hipaa_allowsms,String,0.5897,17.0,0.6756
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,0.6177,17.0,0.5758
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,returndate,String,0.5494,33.0,0.5867
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,imm_reg_status,String,0.5870,50.0,0.5740
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,migrantseasonal,String,0.5607,50.0,0.5948
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,subtype,String,0.6567,17.0,0.6306
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,interpretter,String,0.6024,33.0,0.5498
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,DateOfBirth,Date,0.5119,33.0,0.5455
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,PhysicalExam,Long,0.6781,17.0,0.5732
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,id,Long,0.6411,50.0,0.5103
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,PatientName,String,0.4596,33.0,0.7210
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,city,String,0.5955,50.0,0.6280
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,regdate,DateTime,0.6156,50.0,0.6326
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,admissionList,String,0.5790,33.0,0.6033
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,DOB,Date,0.5903,0.0,0.6464
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,groupname,String,0.6129,17.0,0.6378
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.4994,33.0,0.7230
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,ethnoracial,String,0.5699,17.0,0.5699
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,ECG,Long,0.5969,0.0,0.5540
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,deceased_reason,String,0.5214,17.0,0.6308
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,LAVI,Double,0.6268,0.0,0.5807
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,0.4077,33.0,0.7239
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,pricelevel,String,0.5751,17.0,0.5658
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,publ_code_eff_date,String,0.4656,17.0,0.5691
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardianstate,String,0.5844,17.0,0.5693
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,0.4634,17.0,0.5326
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,0.4994,33.0,0.7230
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,ref_providerID,Long,0.5758,17.0,0.6286
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,mname,String,0.6479,20.0,0.6101
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,language,String,0.7053,17.0,0.6585
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,0.4401,33.0,0.6188
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardianemail,String,0.5723,33.0,0.5261
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,referral_source,String,0.5776,17.0,0.6069
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,PatientGender,String,0.4392,33.0,0.7197
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,0.5187,50.0,0.4732
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,PatientID,String,0.4994,33.0,0.7139
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,hipaa_mail,String,0.5764,17.0,0.6143
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,billing_note,String,0.5232,33.0,0.6013
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,injury_part,String,0.5934,17.0,0.5653
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,LVMI,Double,0.6459,0.0,0.6285
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,protect_indicator,String,0.5444,33.0,0.5886
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,phone_contact,Long,0.5168,17.0,0.5592
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,referrer,String,0.6229,17.0,0.6247
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,financial,String,0.6447,17.0,0.5327
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,soap_import_status,String,0.4388,17.0,0.5787
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardianworkphone,Long,0.5297,33.0,0.4428
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,sex,String,0.4274,33.0,0.5340
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.6280,0.0,0.3964
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,reaction,String,0.6042,33.0,0.6600
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,diagnosis,String,0.5397,33.0,0.6441
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.6325,33.0,0.4100
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,fname,String,0.6537,20.0,0.5780
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,pid,Long,0.5960,33.0,0.5046
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,erx_uploaded,Long,0.5270,17.0,0.5545
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,id,Long,0.6411,50.0,0.5103
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,fitness,Long,0.6599,33.0,0.6214
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,verification,String,0.5913,33.0,0.5809
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,activity,Long,0.6516,33.0,0.5555
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.5360,33.0,0.7070
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,Gender,String,0.6105,17.0,0.5482
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,race,String,0.4661,0.0,0.5824
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,0.5268,33.0,0.4754
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,mothersname,String,0.4536,17.0,0.6402
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,state,String,0.6242,20.0,0.5863
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,title,String,0.6384,40.0,0.5453
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,destination,String,0.6206,33.0,0.5736
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,financial_review,DateTime,0.4769,33.0,0.5220
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardianrelationship,String,0.5422,33.0,0.5179
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,ClinicalHistory,Long,0.3620,33.0,0.5521
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,referredby,String,0.6201,17.0,0.6556
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,0.4994,33.0,0.7230
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,ss,Long,0.6345,0.0,0.5652
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,lname,String,0.6350,20.0,0.6668
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,pubpid,String,0.6347,17.0,0.5135
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,care_team_facility,String,0.5488,33.0,0.4639
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,NTproBNP,Double,0.5729,0.0,0.5431
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,allow_patient_portal,String,0.3748,33.0,0.5530
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,0.5916,17.0,0.5707
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,deceased_date,String,0.4494,33.0,0.6047
LPanEmr,Patient,weight,Long,Krsiloemr,tblPatient,Ee,Double,0.5971,50.0,0.4845
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,genericname2,String,0.4728,33.0,0.4679
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,comments,String,0.5776,33.0,0.5544
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,0.5597,33.0,0.6080
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,genericname1,String,0.4961,33.0,0.5344
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,0.6000,33.0,0.6364
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,postal_code,Long,0.4938,17.0,0.5675
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,0.4491,33.0,0.5686
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,classification,Long,0.6437,33.0,0.4848
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.5367,17.0,0.5498
LPanEmr,Patient,weight,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.7287,33.0,0.6272
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,enddate,Date,0.5415,33.0,0.5611
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,outcome,Long,0.6177,17.0,0.5758
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,diagnosis,String,0.5397,33.0,0.6441
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,contrastart,DateTime,0.6175,17.0,0.5983
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,hipaa_message,String,0.5761,33.0,0.7289
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardianphone,Long,0.5521,33.0,0.4520
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,modifydate,DateTime,0.5765,33.0,0.6283
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,email,String,0.4442,40.0,0.4874
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,contact_relationship,String,0.5209,33.0,0.5130
LPanEmr,Patient,weight,Long,Openemr_Lists,Lists,type,String,0.6765,25.0,0.6304
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,phone_home,Long,0.3947,33.0,0.6299
